Stkcd	Accper	Typrep	Indcd	F050102B	F050202B	F050302B	F050402B	F050502B	F051201B	F053201B	F053301B	F051301B	F051401B	F051501B	F051701B	F051801B	F051901B	F053202B	F053401B	Indnme
股票代码	截止日期	报表类型编码	行业代码	资产报酬率B	总资产净利润率（ROA）B	流动资产净利润率B	固定资产净利润率B	净资产收益率B	投入资本回报率	长期资本收益率	营业毛利率	营业成本率	营业利润率	营业净利率	销售费用率	管理费用率	财务费用率	投资收益率	研发费用率	行业名称
600619	2018-12-31	A	C34	0.040541	0.02998	0.047567	0.112033	0.080778	0.054503	0.100016	0.158185	0.841815	0.037161	0.035816	0.029573	0.041132	0.010417	0.044083	0.038779	通用设备制造业
600619	2019-12-31	A	C34	0.031196	0.025736	0.041307	0.095622	0.067276	0.042355	0.071806	0.143904	0.856096	0.030517	0.029969	0.028082	0.031999	0.005595	-0.125851	0.044966	通用设备制造业
600619	2020-12-31	A	C34	0.02284	0.014324	0.022502	0.055431	0.037794	0.029794	0.050875	0.131633	0.868367	0.018402	0.018685	0.024677	0.035097	0.011296	-0.215546	0.044489	通用设备制造业
600623	2016-12-31	A	C26	0.02592	0.014398	0.031695	0.043432	0.025923	0.024285	0.040446	0.062451	0.937549	-0.000929	0.012064	0.023378	0.042299	0.003956	0.187645		化学原料及化学制品制造业
600623	2017-12-31	A	C26	0.030915	0.011998	0.02442	0.038224	0.023261	0.030042	0.053164	0.07077	0.92923	0.018375	0.010346	0.025418	0.033115	0.007855	0.195343		化学原料及化学制品制造业
600623	2018-12-31	A	C26	0.058799	0.039466	0.078339	0.138462	0.088011	0.061595	0.108257	0.10872	0.89128	0.050441	0.039011	0.022065	0.028387	0.005318	0.07199	0.007246	化学原料及化学制品制造业
600623	2019-12-31	A	C26	0.026082	0.01343	0.026991	0.048992	0.031014	0.028143	0.048761	0.084699	0.915301	0.024814	0.016961	0.026179	0.029489	0.007901	0.080584	0.010997	化学原料及化学制品制造业
600623	2020-12-31	A	C26	0.018316	0.008635	0.018302	0.032256	0.019423	0.023656	0.032374	0.079073	0.920927	0.023893	0.014475	0.016228	0.044122	0.010928	0.166257	0.01781	化学原料及化学制品制造业
600623	2021-12-31	A	C26	0.09672	0.071897	0.161359	0.305065	0.153692	0.111587	0.166571	0.173992	0.826008	0.111806	0.088953	0.013103	0.031739	0.007562	0.090431	0.019707	化学原料及化学制品制造业
600636	2016-12-31	A	C26	-0.036734	-0.05276	-0.115018	-0.161237	-0.072126	-0.062348	-0.048888	0.140152	0.859848	-0.002735	-0.048609	0.020717	0.096094	-0.000148	0.063304		化学原料及化学制品制造业
600636	2017-12-31	A	C26	0.053643	0.027049	0.044119	0.184675	0.049527	0.057102	0.095656	0.173328	0.826672	0.065162	0.029656	0.018541	0.073646	0.01237			化学原料及化学制品制造业
600636	2018-12-31	A	C26	0.149851	0.100594	0.157537	1.902579	0.171177	0.163332	0.251639	0.226018	0.773982	0.499023	0.327466	0.059114	0.063777	-0.010135		0.034294	化学原料及化学制品制造业
600636	2019-12-31	A	C26	0.04913	0.035884	0.077338	0.454837	0.040219	0.034572	0.054805	0.338646	0.661354	0.140908	0.100966	0.094649	0.080845	-0.01261		0.059356	化学原料及化学制品制造业
600636	2020-12-31	A	C26	0.044595	0.046475	0.100376	0.953942	0.051233	0.045092	0.049035	0.544274	0.455726	0.240968	0.225721	0.150207	0.130569	-0.029116	0.055377	0.14228	化学原料及化学制品制造业
600651	2016-12-31	A	C38	0.059781	0.032454	0.065281	0.318643	0.091362	0.053262	0.123737	0.269168	0.730832	0.08578	0.045696	0.112112	0.09279	0.018278	0.317528		电气机械及器材制造业
600651	2017-12-31	A	C38	0.031958	0.002249	0.004369	0.023726	0.008338	0.015229	0.068362	0.287953	0.712047	0.058484	0.005659	0.142626	0.123471	0.024266	0.386961		电气机械及器材制造业
600651	2018-12-31	A	C38	-0.213959	-0.240971	-0.422855	-2.670422	-1.723214	-0.429279	-0.659681	0.273663	0.726337	-0.974792	-1.008505	0.219267	0.173959	0.08564	0.000847	0.038654	电气机械及器材制造业
600651	2019-12-31	A	C38	-0.139088	-0.157966	-0.264213	-1.534821		-0.26091	-0.545449	0.31203	0.68797	-0.599992	-0.593132	0.238364	0.14422	0.083421	-0.049397	0.029028	电气机械及器材制造业
600651	2020-12-31	A	C38	0.049221	0.037253	0.066715	0.327193	0.195108	0.086066	0.087248	0.247706	0.752294	0.116373	0.097657	0.114925	0.11522	0.041439	1.653663	0.051114	电气机械及器材制造业
600664	2016-12-31	A	C27	0.071119	0.058559	0.091706	0.197087	0.106937	0.079557	0.119473	0.264397	0.735603	0.068404	0.05973	0.053948	0.127547	-0.002014	0.180134		医药制造业
600664	2017-12-31	A	C27	0.042375	0.032301	0.048542	0.11973	0.058856	0.043916	0.071501	0.25882	0.74118	0.054579	0.038641	0.063326	0.13981	-0.004128	0.951061		医药制造业
600664	2018-12-31	A	C27	0.04543	0.031534	0.049597	0.115916	0.058657	0.048849	0.078243	0.272379	0.727621	0.048769	0.037327	0.057289	0.145239	-0.000574	0.020596	0.012694	医药制造业
600664	2019-12-31	A	C27	0.028902	0.009988	0.016797	0.038688	0.01994	0.018982	0.053265	0.239366	0.760634	0.023489	0.010306	0.072839	0.12996	0.003857		0.010583	医药制造业
600664	2020-12-31	A	C27	-0.075411	-0.085852	-0.138307	-0.372314	-0.210494	-0.127565	-0.167319	0.217586	0.782414	-0.087326	-0.096886	0.099659	0.163084	0.004682		0.008576	医药制造业
600666	2016-12-31	A	C39	0.066285	0.051753	0.141808	0.30442	0.142848	0.061237	0.093757	0.473384	0.526616	0.282339	0.248796	0.010153	0.086783	0.029129	0.070049		计算机、通信和其他电子设备制造业
600666	2017-12-31	A	C39	0.008926	-0.002728	-0.006709	-0.017151	-0.007594	0.0108	0.01445	0.269816	0.730184	0.000422	-0.016143	0.012243	0.121449	0.066582	-0.004004		计算机、通信和其他电子设备制造业
600666	2018-12-31	A	C39	-0.264803	-0.302172	-0.709773	-1.619093	-1.112338	-0.567303	-0.544355	0.1779	0.8221	-2.670382	-1.556155	0.012874	0.106224	0.24007	-0.050772	0.058627	计算机、通信和其他电子设备制造业
600666	2019-12-31	A	C39	0.025442	0.016941	0.040522	0.070092	0.093375	0.028966	0.072457	0.182311	0.817689	-0.144195	0.093305	0.018046	0.187479	-0.004567	10.913873	0.052558	计算机、通信和其他电子设备制造业
600666	2020-12-31	A	C39	-0.164799	-0.206158	-0.529194	-0.793365	-1.624987	-0.361613	-0.569846	0.098514	0.901486	-1.122848	-1.317171	0.019268	0.193493	0.250154	-0.033348	0.107468	计算机、通信和其他电子设备制造业
600667	2016-12-31	A	C39	0.045481	0.028728	0.052152	0.098274	0.086795	0.059327	0.099893	0.148734	0.851266	0.04615	0.043148	0.004752	0.066819	0.016964	0.124076		计算机、通信和其他电子设备制造业
600667	2017-12-31	A	C39	0.050059	0.034152	0.060559	0.113176	0.089952	0.063307	0.102498	0.13559	0.86441	0.053398	0.045882	0.004172	0.060297	0.014348	0.296913		计算机、通信和其他电子设备制造业
600667	2018-12-31	A	C39	0.055532	0.03887	0.065452	0.134422	0.093436	0.07248	0.107067	0.132529	0.867471	0.049035	0.043104	0.003379	0.03299	0.012452	0.308309	0.028876	计算机、通信和其他电子设备制造业
600667	2019-12-31	A	C39	0.053512	0.03805	0.063916	0.135034	0.098002	0.070904	0.107427	0.12831	0.87169	0.048548	0.042644	0.002116	0.030965	0.011965	0.335922	0.029619	计算机、通信和其他电子设备制造业
600667	2020-12-31	A	C39	0.058864	0.045813	0.077814	0.1663	0.121007	0.07888	0.124611	0.124577	0.875423	0.059416	0.053252	0.002186	0.028667	0.009178	0.335336	0.030007	计算机、通信和其他电子设备制造业
600671	2016-12-31	A	C27	0.039563	0.008957	0.024255	0.025875	0.040747	0.043113	0.115061	0.385157	0.614843	-0.02694	0.021232	0.146245	0.245298	0.059936	1.143373		医药制造业
600671	2017-12-31	A	C27	0.048059	0.021224	0.04704	0.066462	0.098855	0.054207	0.119466	0.403558	0.596442	-0.073992	0.045523	0.199844	0.184812	0.043165	-0.055157		医药制造业
600671	2018-12-31	A	C27	0.018133	-0.014615	-0.028403	-0.048039	-0.074528	0.007158	0.040853	0.38154	0.61846	-0.010924	-0.018592	0.2079	0.106655	0.02473	0	0.021126	医药制造业
600671	2019-12-31	A	C27	0.118524	0.103346	0.196991	0.366815	0.484419	0.156002	0.226952	0.496398	0.503602	0.151165	0.175253	0.368803	0.136332	0.021006		0.016087	医药制造业
600671	2020-12-31	A	C27	-0.089791	-0.106348	-0.210714	-0.363129	-0.454861	-0.14602	-0.169716	0.388035	0.611965	-0.274437	-0.249478	0.251229	0.163781	0.034315		0.003111	医药制造业
600679	2016-12-31	A	C37	0.038867	0.034601	0.121217	0.465472	0.04656	0.037391	0.048667	0.241656	0.758344	0.098713	0.094339	0.048995	0.11069	-0.005809	0.04597		铁路、船舶、航空航天和其它运输设备制造业
600679	2017-12-31	A	C37	0.072004	0.054217	0.161995	0.773417	0.073369	0.071456	0.092075	0.147151	0.852849	0.085012	0.069414	0.023476	0.057615	0.00719	0.114008		铁路、船舶、航空航天和其它运输设备制造业
600679	2018-12-31	A	C37	0.00413	0.00707	0.019789	0.099407	0.009235	0.007552	0.005178	0.183202	0.816798	-0.002538	0.017024	0.034266	0.101314	-0.00207	0.063524	0.008549	铁路、船舶、航空航天和其它运输设备制造业
600679	2019-12-31	A	C37	0.030486	0.022498	0.061945	0.319612	0.028304	0.027301	0.037109	0.176294	0.823706	0.05339	0.041612	0.034867	0.085165	0.001944	0.142463	0.007574	铁路、船舶、航空航天和其它运输设备制造业
600679	2020-12-31	A	C37	0.064893	0.047466	0.11359	0.82263	0.063343	0.05412	0.083516	0.147665	0.852335	0.103603	0.078068	0.017836	0.063799	0.005236	1.079066	0.010679	铁路、船舶、航空航天和其它运输设备制造业
600680	2016-12-31	A	C39	-0.149048	-0.164015	-0.299884	-4.55516	-0.47071	-0.206675	-0.425869	0.107604	0.892396	-0.701823	-0.692941	0.030355	0.225782	0.062968	0.003217		计算机、通信和其他电子设备制造业
600680	2017-12-31	A	C39	-0.106982	-0.148526	-0.353476	-3.866386	-0.631094	-0.159298	-0.450548	0.425023	0.574977	-0.527814	-0.547652	0.034723	0.191024	0.121153	0.040713		计算机、通信和其他电子设备制造业
600680	2018-12-31	A	C39	-0.066424	-0.099542	-0.437755	-2.499943	-0.691142	-0.083842	-0.409073	0.265132	0.734868	-0.493762	-0.765422	0.065442	0.276503	0.252924	0.014621	0.047127	计算机、通信和其他电子设备制造业
600685	2016-12-31	A	C37	0.002131	0.00182	0.002668	0.008086	0.008344	0.002368	0.00507	0.070061	0.929939	-0.000774	0.003713	0.005	0.059768	-0.000769	-0.550527		铁路、船舶、航空航天和其它运输设备制造业
600685	2017-12-31	A	C37	0.015422	0.002226	0.003346	0.00956	0.009003	0.021015	0.033188	0.061241	0.938759	-0.030943	0.00451	0.008766	0.056295	0.023698	0.192573		铁路、船舶、航空航天和其它运输设备制造业
600685	2018-12-31	A	C37	-0.049704	-0.052514	-0.083721	-0.207973	-0.185497	-0.075109	-0.108939	-0.002544	1.002544	-0.153534	-0.128771	0.004489	0.046469	0.006166	-0.164519	0.025896	铁路、船舶、航空航天和其它运输设备制造业
600685	2019-12-31	A	C37	0.02271	0.018575	0.029823	0.079071	0.062102	0.031196	0.052851	0.039842	0.960158	-0.059504	0.042537	0.006273	0.041273	0.006604	0.040378	0.025552	铁路、船舶、航空航天和其它运输设备制造业
600685	2020-12-31	A	C37	0.080567	0.079499	0.131794	0.471255	0.219151	0.131958	0.169643	0.064925	0.935075	0.310815	0.31243	0.001213	0.044184	0.002052	0.643636	0.050856	铁路、船舶、航空航天和其它运输设备制造业
600685	2021-12-31	A	C37	0.001789	0.002504	0.004541	0.023971	0.005753	0.002215	0.003406	0.102336	0.897664	0.008924	0.008927	0.011307	0.041461	-0.00349	0.004883	0.052904	铁路、船舶、航空航天和其它运输设备制造业
600686	2016-12-31	A	C36	-0.072726	-0.07492	-0.084841	-1.038564	-0.363604	-0.13148	-0.243777	0.089015	0.910985	-0.071952	-0.086788	0.074734	0.048504	-0.003628	0.32635		汽车制造业
600686	2017-12-31	A	C36	0.044	0.036003	0.040989	0.493882	0.185769	0.068891	0.143673	0.187446	0.812554	0.0463	0.051042	0.05927	0.06103	0.011289	0.757684		汽车制造业
600686	2018-12-31	A	C36	0.009754	0.008074	0.009305	0.114529	0.040063	0.011884	0.02974	0.140217	0.859783	0.010787	0.01124	0.056344	0.025826	0.000657	0.092644	0.036272	汽车制造业
600686	2019-12-31	A	C36	0.010065	0.009056	0.010807	0.129388	0.044176	0.013666	0.029327	0.13828	0.86172	0.013637	0.013107	0.052157	0.025721	0.000525	0.030226	0.03873	汽车制造业
600686	2020-12-31	A	C36	0.009304	0.002446	0.003121	0.03304	0.010151	0.011596	0.024141	0.123694	0.876306	0.007006	0.004353	0.033912	0.027941	0.009376	0.049985	0.044973	汽车制造业
600687	2016-12-31	A	C41	0.091143	0.049326	0.061366	1.182339	0.09395	0.083218	0.148091	0.134741	0.865259	0.064402	0.047818	0.01628	0.013675	0.021368	-0.266485		其他制造业
600687	2017-12-31	A	C41	0.089854	0.046323	0.058503	1.141442	0.094915	0.088838	0.14384	0.176342	0.823658	0.096555	0.068446	0.018597	0.019001	0.035872	0.188383		其他制造业
600687	2018-12-31	A	C41	-0.066607	-0.096865	-0.114697	-2.287987	-0.211194	-0.085912	-0.115128	0.072953	0.927047	-0.103484	-0.106404	0.016345	0.013094	0.032878	0.450165	0.000065	其他制造业
600687	2019-12-31	A	C41	-0.302234	-0.349565	-0.392809	-6.98867	-1.055393	-0.47768	-0.765611	0.121963	0.878037	-2.862955	-2.931088	0.065345	0.106914	0.32795	-1.378087		其他制造业
600690	2016-12-31	A	C38	0.08594	0.064583	0.107603	0.558467	0.191121	0.08115	0.18941	0.31024	0.68976	0.059778	0.056199	0.178507	0.070402	0.006055	0.127596		电气机械及器材制造业
600690	2017-12-31	A	C38	0.084383	0.063985	0.114571	0.573586	0.214416	0.099779	0.180221	0.309975	0.690025	0.063503	0.056838	0.177552	0.069908	0.008746	0.102697		电气机械及器材制造业
600690	2018-12-31	A	C38	0.077616	0.060338	0.105718	0.566053	0.189758	0.092679	0.154718	0.290003	0.709997	0.062136	0.053299	0.156305	0.04541	0.005123	0.121423	0.027715	电气机械及器材制造业
600690	2019-12-31	A	C38	0.087323	0.069383	0.125883	0.639533	0.204216	0.104108	0.174907	0.298331	0.701669	0.071973	0.061438	0.167771	0.050374	0.004448	0.263591	0.031216	电气机械及器材制造业
600690	2020-12-31	A	C38	0.075468	0.057929	0.105427	0.538204	0.170136	0.09592	0.158685	0.296819	0.703181	0.064837	0.053988	0.160408	0.047932	0.005704	0.170516	0.03271	电气机械及器材制造业
600690	2021-12-31	A	C38	0.078879	0.062795	0.111131	0.611634	0.177155	0.10036	0.177803	0.312334	0.687666	0.069769	0.058083	0.160636	0.045898	0.003016	0.09208	0.036726	电气机械及器材制造业
600691	2016-12-31	A	C26	0.000708	-0.027912	-0.09196	-0.062539	-0.19421	-0.003529	0.002036	0.065129	0.934871	-0.064405	-0.067238	0.014699	0.049143	0.060176	0.739122		化学原料及化学制品制造业
600691	2017-12-31	A	C26	0.034178	0.000091	0.000259	0.000188	0.000695	0.035706	0.12934	0.128811	0.871189	0.006794	0.000186	0.01554	0.046826	0.061702	26.882632		化学原料及化学制品制造业
600691	2018-12-31	A	C26	0.038215	0.002878	0.008173	0.005383	0.01718	0.040505	0.126921	0.145806	0.854194	0.014084	0.005745	0.01564	0.042977	0.061519	-0.183059	0.00533	化学原料及化学制品制造业
600691	2019-12-31	A	C26	0.016249	-0.016827	-0.049632	-0.030113	-0.096609	0.015262	0.054731	0.120573	0.879427	-0.034997	-0.039366	0.018358	0.053315	0.071478	-0.067216	0.007522	化学原料及化学制品制造业
600691	2020-12-31	A	C26	0.033685	0.000711	0.0018	0.001383	0.003557	0.051594	0.118819	0.099802	0.900198	0.005727	0.001318	0.0055	0.043881	0.055414	47.009466	0.010256	化学原料及化学制品制造业
600698	2016-12-31	A	C36	0.013486	0.007991	0.010757	0.047997	0.015231	0.015515	0.02379	0.219813	0.780187	0.004234	0.017795	0.083093	0.109434	0.01202	0.063968		汽车制造业
600698	2017-12-31	A	C36	-0.060661	-0.06208	-0.079976	-0.381719	-0.135699	-0.074402	-0.120783	0.140346	0.859654	-0.151496	-0.144244	0.106571	0.13367	0.010438	0.08669		汽车制造业
600698	2018-12-31	A	C36	-0.072156	-0.071335	-0.092392	-0.430224	-0.166928	-0.092753	-0.14895	0.126854	0.873146	-0.20012	-0.189569	0.106445	0.066599	0.008645	0.097817	0.072087	汽车制造业
600698	2019-12-31	A	C36	0.012875	0.009832	0.012992	0.061438	0.018783	0.016641	0.022102	0.210696	0.789304	0.024251	0.023348	0.084697	0.053997	0.006571		0.052927	汽车制造业
600698	2020-12-31	A	C36	0.005788	0.008149	0.010319	0.058369	0.01323	0.006953	0.008995	0.152529	0.847471	0.017376	0.01589	0.046622	0.045492	-0.005704		0.051097	汽车制造业
600699	2016-12-31	A	C36	0.054268	0.027768	0.052451	0.168044	0.075793	0.039874	0.084814	0.188472	0.811528	0.040948	0.036403	0.025228	0.093624	0.027509	0.072295		汽车制造业
600699	2017-12-31	A	C36	0.041473	0.020462	0.043722	0.125208	0.053916	0.044853	0.063261	0.163886	0.836114	0.039374	0.027913	0.028977	0.095472	0.019131	2.461889		汽车制造业
600699	2018-12-31	A	C36	0.080976	0.044927	0.095798	0.222596	0.133392	0.074658	0.130437	0.169989	0.830011	0.015229	0.037855	0.025506	0.055225	0.019088	0.057539	0.052105	汽车制造业
600699	2019-12-31	A	C36	0.043483	0.024986	0.052823	0.112663	0.0823	0.058015	0.070713	0.160006	0.839994	0.024943	0.023537	0.024282	0.058777	0.016472	0.495813	0.042304	汽车制造业
600699	2020-12-31	A	C36	0.027681	0.003602	0.007845	0.016694	0.011146	0.028952	0.044333	0.133072	0.866928	0.01017	0.004256	0.018818	0.06407	0.0224	0.566697	0.048052	汽车制造业
600702	2016-12-31	A	C15	0.052981	0.02076	0.029536	0.138311	0.035089	0.030624	0.089419	0.641576	0.358424	0.12353	0.054871	0.217614	0.151208	0.014344	-0.040904		酒、饮料和精制茶制造业
600702	2017-12-31	A	C15	0.0472	0.032804	0.043037	0.264059	0.057068	0.039972	0.081204	0.746163	0.253837	0.123196	0.086732	0.292733	0.18229	0.000211	-0.008035		酒、饮料和精制茶制造业
600702	2018-12-31	A	C15	0.092376	0.078164	0.100578	0.66316	0.138889	0.103471	0.160999	0.726253	0.273747	0.199947	0.168554	0.275718	0.122444	0.000008	0.015336	0.003933	酒、饮料和精制茶制造业
600702	2019-12-31	A	C15	0.135753	0.101399	0.13278	0.824647	0.180808	0.127094	0.23816	0.762047	0.237953	0.268652	0.20315	0.216583	0.136432	0.005185	0.042555	0.003167	酒、饮料和精制茶制造业
600702	2020-12-31	A	C15	0.132131	0.099304	0.129278	0.804986	0.172967	0.136996	0.227231	0.75866	0.24134	0.28416	0.224608	0.198558	0.125615	0.002613	0.018058	0.007719	酒、饮料和精制茶制造业
600702	2021-12-31	A	C15	0.228854	0.174701	0.220566	1.512278	0.28953	0.233377	0.373609	0.778141	0.221859	0.336942	0.255716	0.176265	0.121369	-0.004033	0.002969	0.006542	酒、饮料和精制茶制造业
600703	2016-12-31	A	C39	0.113182	0.097702	0.205533	0.362765	0.129685	0.092897	0.124571	0.416464	0.583536	0.336833	0.345419	0.009573	0.068272	-0.017022	0.030072		计算机、通信和其他电子设备制造业
600703	2017-12-31	A	C39	0.160898	0.129648	0.273449	0.431863	0.170073	0.135024	0.174077	0.487903	0.512097	0.459332	0.376953	0.011644	0.062308	0.008611	0.981452		计算机、通信和其他电子设备制造业
600703	2018-12-31	A	C39	0.117924	0.101026	0.229773	0.330409	0.13798	0.098398	0.134811	0.447083	0.552917	0.387448	0.338345	0.013555	0.059907	0.006658	0.051321	0.017262	计算机、通信和其他电子设备制造业
600703	2019-12-31	A	C39	0.056392	0.042946	0.110987	0.142872	0.060402	0.051576	0.067597	0.293714	0.706286	0.21334	0.174057	0.014634	0.067567	0.015321	0.102402	0.026408	计算机、通信和其他电子设备制造业
600703	2020-12-31	A	C39	0.036246	0.029605	0.076855	0.095233	0.039531	0.030191	0.041976	0.244696	0.755304	0.123707	0.120215	0.017551	0.079638	0.00989	0.002614	0.047989	计算机、通信和其他电子设备制造业
600707	2016-12-31	A	C39	-0.028884	-0.047179	-0.401863	-0.117301	-0.194924	-0.03749	-0.062371	-0.043843	1.043843	-1.032083	-0.910481	0.092705	0.371201	0.353063			计算机、通信和其他电子设备制造业
600707	2017-12-31	A	C39	0.006105	0.001184	0.003228	0.008039	0.002334	0.004986	0.010207	0.122641	0.877359	-0.680307	0.056588	0.019636	0.359838	0.235313			计算机、通信和其他电子设备制造业
600707	2018-12-31	A	C39	0.00488	0.001259	0.004007	0.004547	0.002345	0.005545	0.006699	-0.031105	1.031105	-0.341038	0.024984	0.028893	0.125311	0.072384	0.394957	0.122144	计算机、通信和其他电子设备制造业
600707	2019-12-31	A	C39	0.007923	0.001553	0.006831	0.003202	0.00308	0.009359	0.009923	-0.130327	1.130327	0.005401	0.01085	0.012597	0.0553	0.047257	0.323481	0.044415	计算机、通信和其他电子设备制造业
600707	2020-12-31	A	C39	-0.009476	-0.022127	-0.091525	-0.045033	-0.04529	-0.010779	-0.012355	0.117583	0.882417	-0.087967	-0.08776	0.004775	0.029717	0.050374	0.320875	0.029449	计算机、通信和其他电子设备制造业
600710	2016-12-31	A	C35	0.044842	0.031027	0.039063	0.220359	0.16873	0.054217	0.1681	0.071671	0.928329	0.023203	0.020496	0.021053	0.017096	0.00234	-0.177648		专用设备制造业
600714	2020-12-31	A	C26	0.006478	0.005259	0.007639	0.024025	0.005794	0.005602	0.007007	0.117376	0.882624	0.01025	0.021962	0.004392	0.134824	-0.00026		0.035226	化学原料及化学制品制造业
600714	2021-12-31	A	C26	0.12343	0.105207	0.14484	0.563092	0.117321	0.107848	0.134941	0.366163	0.633837	0.257853	0.214084	0.005488	0.092968	-0.000774		0.012723	化学原料及化学制品制造业
600722	2016-12-31	A	C26	0.027513	0.033874	0.047471	0.134308	0.039373	0.030382	0.031903	0.085533	0.914467	0.055458	0.064022	0.011567	0.022003	-0.012152	0.266121		化学原料及化学制品制造业
600722	2017-12-31	A	C26	0.041618	0.049594	0.066768	0.242251	0.05633	0.047188	0.047204	0.09508	0.90492	0.078928	0.07802	0.005138	0.019543	-0.012996	-4.337232		化学原料及化学制品制造业
