Stkcd	Accper	Indcd	F100101B	F100201B	F100301B	F100401A	F100901A	F100902A	F100903A	F100904A	Indnme
股票代码	截止日期	行业代码	市盈率1	市销率1	市现率1	市净率	托宾Q值A	托宾Q值B	托宾Q值C	托宾Q值D	行业名称
600765	2019-12-31	C34	29.810882	1.595808	12.190791	1.464086	1.17544	1.196978	1.210528	1.232709	通用设备制造业
600765	2020-12-31	C37	55.117775	3.507232	35.678501	3.275809	1.950549	1.98488	2.041766	2.077703	铁路、船舶、航空航天和其它运输设备制造业
600765	2021-12-31	C37	54.927582	6.040708	34.987784	5.398375	2.98902	3.046821	3.197715	3.259551	铁路、船舶、航空航天和其它运输设备制造业
600771	2016-12-31	C27	76.7221	12.602057		6.828349	4.247501	4.299353	5.703403	5.773028	医药制造业
600771	2017-12-31	C27	57.527687	12.321439		7.27219	4.748348	4.931794	5.93313	6.162348	医药制造业
600771	2018-12-31	C27	25.853495	6.293454		4.323783	3.179071	3.280905	3.543617	3.657128	医药制造业
600771	2019-12-31	C27	60.754347	6.855913		3.417314	2.66863	2.741249	2.66863	2.741249	医药制造业
600771	2020-12-31	C27	248.358488	6.621017		2.974327	2.28382	2.345766	2.28382	2.345766	医药制造业
600775	2016-12-31	C39	75.15757	3.430507	239.005102	3.618492	2.289656	2.332905	2.754198	2.806221	计算机、通信和其他电子设备制造业
600775	2017-12-31	C39	46.10994	1.717836	45.706553	2.016172	1.470969	1.496675	1.640615	1.669285	计算机、通信和其他电子设备制造业
600775	2018-12-31	C39	34.870783	1.646755	162.658903	2.007442	1.44213	1.468032	1.601387	1.63015	计算机、通信和其他电子设备制造业
600775	2019-12-31	C39	81.669073	1.992383		2.517136	1.683391	1.714468	1.929552	1.965173	计算机、通信和其他电子设备制造业
600775	2020-12-31	C39	58.113269	1.73183	12.802028	1.827004	1.379509	1.416793	1.516211	1.557189	计算机、通信和其他电子设备制造业
600775	2021-12-31	C39	113.470466	2.006401	43.679055	2.391328	1.642023	1.683988	1.873283	1.921159	计算机、通信和其他电子设备制造业
600776	2016-12-31	C39	116.51741	5.429188		3.560844	2.730438	2.774962	2.730438	2.774962	计算机、通信和其他电子设备制造业
600776	2017-12-31	C39	75.818115	3.725817		2.964264	2.358163	2.396475	2.358163	2.396475	计算机、通信和其他电子设备制造业
600776	2018-12-31	C39	110.538268	5.990596		4.622579	3.363799	3.473136	3.363799	3.473136	计算机、通信和其他电子设备制造业
600776	2019-12-31	C39	195.79435	9.750468	668.308167	8.240679	5.52405	5.679413	5.52405	5.679413	计算机、通信和其他电子设备制造业
600776	2020-12-31	C39	140.59244	5.016743	477.245309	4.607901	3.218566	3.362399	3.218566	3.362399	计算机、通信和其他电子设备制造业
600779	2016-12-31	C15	41.532227	7.936343	24.445843	6.353151	4.569969	4.684923	4.569969	4.684923	酒、饮料和精制茶制造业
600779	2017-12-31	C15	68.151281	11.161959	37.394122	14.468273	8.631589	8.833677	8.631589	8.833677	酒、饮料和精制茶制造业
600779	2018-12-31	C15	26.701605	5.488435	35.890762	8.332599	5.257503	5.366327	5.257503	5.366327	酒、饮料和精制茶制造业
600779	2019-12-31	C15	30.597619	7.14451	29.135865	11.970794	6.868948	7.090335	6.871859	7.09334	酒、饮料和精制茶制造业
600779	2020-12-31	C15	55.447137	13.490951	47.969694	18.984168	9.794508	10.077881	9.796887	10.080329	酒、饮料和精制茶制造业
600781	2016-12-31	C27	150.565334	6.754266	28.98406	7.733179	3.28978	3.39722	3.28978	3.39722	医药制造业
600781	2017-12-31	C27	18.594027	2.485955	27.175192	3.093465	1.279657	1.313656	1.987589	2.040398	医药制造业
600781	2018-12-31	C27	8.881708	1.255841	7.685013	1.451281	1.065181	1.091756	1.230184	1.260875	医药制造业
600781	2019-12-31	C27	7.902268	0.704646	18.40238	0.623355	0.888049	0.906701	0.812402	0.829465	医药制造业
600781	2020-12-31	C27		0.774585	49.688951	0.55774	0.902955	0.918985	0.837381	0.852247	医药制造业
600784	2020-12-31	C14	18.157233	1.263881	12.070501	1.83787	1.312054	1.386042	1.312054	1.386042	食品制造业
600784	2021-12-31	C14	15.387081	1.192827	13.161383	1.835516	1.382971	1.465416	1.382971	1.465416	食品制造业
600789	2016-12-31	C27	191.383976	2.253798	19.063107	2.849206	1.877231	1.968856	1.877231	1.968856	医药制造业
600789	2017-12-31	C27	35.861318	1.778765	16.781707	2.202924	1.485343	1.550651	1.485343	1.550651	医药制造业
600789	2018-12-31	C27	29.476104	1.535348	14.560822	1.664298	1.266863	1.310463	1.310696	1.355804	医药制造业
600789	2019-12-31	C27	49.278439	1.700224	17.538104	2.001001	1.433534	1.517614	1.447834	1.532753	医药制造业
600789	2020-12-31	C27	35.324551	1.961365	35.163799	2.455222	1.650694	1.745515	1.672157	1.768212	医药制造业
600796	2016-12-31	C26	93.154731	8.436362	125.908491	5.900906	4.025246	4.118516	4.025246	4.118516	化学原料及化学制品制造业
600796	2017-12-31	C26	46.790205	4.744211	37.112166	3.341697	2.480216	2.542363	2.480216	2.542363	化学原料及化学制品制造业
600796	2018-12-31	C26		3.519613	28.047969	2.54116	1.998455	2.052628	1.998455	2.052628	化学原料及化学制品制造业
600796	2019-12-31	C26	61.474444	4.295695	51.153877	2.576045	2.14262	2.203422	2.14262	2.203422	化学原料及化学制品制造业
600796	2020-12-31	C26	182.992749	3.451861	18.39071	2.162865	1.687101	1.744564	1.687101	1.744564	化学原料及化学制品制造业
600800	2016-12-31	C39	505.474754	47.598352		75.18508	11.393471	12.111323	11.39883	12.117019	计算机、通信和其他电子设备制造业
600800	2017-12-31	C39		28.053352		172.320761	8.586697	9.196687	8.590609	9.200877	计算机、通信和其他电子设备制造业
600800	2018-12-31	C39	42.668331	21.078025		26.205645	5.910856	6.084551	5.913388	6.087158	计算机、通信和其他电子设备制造业
600800	2019-12-31	C39		32.56048		42.315205	7.427104	7.674133	7.430418	7.677557	计算机、通信和其他电子设备制造业
600800	2020-12-31	C26	29.7934	2.020604	15.085674	1.992478	1.300471	1.371132	1.582876	1.668882	化学原料及化学制品制造业
600800	2021-12-31	C26	29.866926	1.320756	17.194694	1.90436	1.366632	1.448557	1.547309	1.640065	化学原料及化学制品制造业
600803	2016-12-31	C26	24.635013	2.197966	14.36464	2.672206	1.478716	1.567677	1.478716	1.567677	化学原料及化学制品制造业
600803	2017-12-31	C26	21.381952	1.475392	14.952547	2.509028	1.413146	1.486411	1.413146	1.486411	化学原料及化学制品制造业
600803	2018-12-31	C26	8.692875	0.896374	9.999124	1.308797	1.122611	1.17508	1.122611	1.17508	化学原料及化学制品制造业
600803	2019-12-31	C26	11.049058	0.965763	9.28693	1.291565	1.121253	1.17042	1.121253	1.17042	化学原料及化学制品制造业
600803	2020-12-31	C26	4.51084	0.401069	2.838579	1.001756	1.000267	1.086689	1.000566	1.087013	化学原料及化学制品制造业
600806	2016-12-31	C34		6.851803		9.457458	2.194472	2.373943	2.625792	2.840537	通用设备制造业
600809	2016-12-31	C15	33.766229	4.917997	36.973392	4.478678	3.268752	3.374039	3.268752	3.374039	酒、饮料和精制茶制造业
600809	2017-12-31	C15	49.140308	8.173059	55.044434	9.242808	5.922487	6.079057	5.922487	6.079057	酒、饮料和精制茶制造业
600809	2018-12-31	C15	19.455204	3.234724	31.418702	4.682164	3.017621	3.075666	3.017621	3.075666	酒、饮料和精制茶制造业
600809	2019-12-31	C15	38.068363	6.580438	25.4103	10.253152	5.362253	5.468956	5.39087	5.498142	酒、饮料和精制茶制造业
600809	2020-12-31	C15	104.971229	23.379586	162.738841	32.496562	16.923568	17.218651	17.028028	17.324932	酒、饮料和精制茶制造业
600810	2016-12-31	C28	43.079997	0.453281	3.894302	1.603537	1.17379	1.203639	1.17379	1.203639	化学纤维制造业
600810	2017-12-31	C28	23.774173	0.290997	14.841857	1.041346	1.01243	1.040357	1.01243	1.040357	化学纤维制造业
600810	2018-12-31	C28	4.6259	0.399724	6.440554	1.111422	1.040762	1.071733	1.040762	1.071733	化学纤维制造业
600810	2019-12-31	C28	8.96589	0.348364	2.743852	1.068244	1.020843	1.043309	1.020843	1.043309	化学纤维制造业
600810	2020-12-31	C28	20.348173	0.872893	26.908125	1.400688	1.076099	1.108862	1.11083	1.144651	化学纤维制造业
600810	2021-12-31	C28	6.009455	0.969053	10.006352	1.558935	1.123077	1.161012	1.179984	1.219841	化学纤维制造业
600812	2016-12-31	C27	197.725824	1.263085		1.92937	1.252302	1.279613	1.298463	1.326782	医药制造业
600812	2017-12-31	C27	557.97958	1.045019	28.045833	1.525625	1.161829	1.185307	1.161829	1.185307	医药制造业
600812	2018-12-31	C27	44.735739	0.707985	8.424386	1.18345	1.056438	1.079287	1.056438	1.079287	医药制造业
600812	2019-12-31	C27	108.499008	1.474815	21.893386	2.853301	1.562157	1.603017	1.562157	1.603017	医药制造业
600812	2020-12-31	C27	160.618665	1.460167	22.31078	2.378403	1.406382	1.483243	1.406382	1.483243	医药制造业
600815	2016-12-31	C35		1.905489	42.190406	12.469022	1.741286	1.815641	1.741286	1.815641	专用设备制造业
600815	2017-12-31	C35	19.126815	0.944189	7.698811	5.884409	1.543304	1.611002	1.543304	1.611002	专用设备制造业
600815	2018-12-31	C35		1.010368	6.004226		1.569383	1.654197	1.569383	1.654197	专用设备制造业
600815	2019-12-31	C35		2.739566		3.4808	1.958138	2.087739	1.958138	2.087739	专用设备制造业
600815	2020-12-31	C35	77.405538	2.134325		2.69113	1.741384	1.808044	1.741384	1.808044	专用设备制造业
600817	2021-12-31	C35	16.807304	1.954158	86.997138	3.095815	1.355329	1.43315	2.04034	2.157494	专用设备制造业
600818	2016-12-31	C37	127.910657	15.753494	67.172678	16.730467	9.466011	10.979676	9.466011	10.979676	铁路、船舶、航空航天和其它运输设备制造业
600818	2018-12-31	C37		6.443582	341.983853	5.302006	3.245534	3.677266	3.245534	3.677266	铁路、船舶、航空航天和其它运输设备制造业
600818	2019-12-31	C37		6.552938	409.333876	6.56079	3.854646	4.39394	3.854646	4.39394	铁路、船舶、航空航天和其它运输设备制造业
600818	2020-12-31	C37	30.567868	3.470984	236.083375	3.920886	2.549998	2.861696	2.549998	2.861696	铁路、船舶、航空航天和其它运输设备制造业
600835	2016-12-31	C34	8.271386	1.054139	9.984064	1.72244	1.234036	1.250344	1.234036	1.250344	通用设备制造业
600835	2017-12-31	C34	10.612171	1.286884	12.982163	2.015761	1.3112	1.327288	1.3112	1.327288	通用设备制造业
600835	2018-12-31	C34	6.967616	0.700812	78.964371	1.13338	1.032802	1.044042	1.032802	1.044042	通用设备制造业
600835	2019-12-31	C34	9.806922	0.76626	97.981545	1.239684	1.056472	1.06745	1.056472	1.06745	通用设备制造业
600835	2020-12-31	C34	11.145233	0.850749	18.15307	1.383375	1.094114	1.104795	1.094114	1.104795	通用设备制造业
600835	2021-12-31	C34	13.885413	0.658744	22.601202	1.11248	1.002264	1.01145	1.002264	1.01145	通用设备制造业
600839	2016-12-31	C39	16.642514	0.287247	4.131444	0.96341	0.987774	1.044514	0.987758	1.044496	计算机、通信和其他电子设备制造业
600839	2017-12-31	C39	24.290386	0.206931	11.032116	0.770229	0.92678	0.984266	0.926749	0.984233	计算机、通信和其他电子设备制造业
600839	2018-12-31	C39	16.138266	0.127883	2.409843	0.497746	0.849583	0.907907	0.84952	0.907839	计算机、通信和其他电子设备制造业
600839	2019-12-31	C39	40.180731	0.151288	8.580749	0.635576	0.895943	0.956086	0.8959	0.95604	计算机、通信和其他电子设备制造业
600839	2020-12-31	C39	56.960747	0.14174	9.648834	0.631571	0.900655	0.955288	0.900628	0.955258	计算机、通信和其他电子设备制造业
600841	2016-12-31	C34	141.027903	5.376966	256.506239	3.87088	2.184671	2.194113	2.184671	2.194113	通用设备制造业
600841	2017-12-31	C34	87.29671	2.887956	61.715257	2.919784	1.670591	1.676673	1.670591	1.676673	通用设备制造业
600841	2018-12-31	C34	43.849322	1.383943	12.270658	1.532324	1.142712	1.146853	1.142712	1.146853	通用设备制造业
600841	2019-12-31	C34	52.886445	1.519238	9.899851	1.613515	1.128529	1.132459	1.128529	1.132459	通用设备制造业
600841	2020-12-31	C34	41.159057	1.528005	59.618611	2.339212	1.284721	1.286706	1.284721	1.286706	通用设备制造业
600841	2021-12-31	C34	24.115013	0.790978		1.975688	0.994384	1.018711	1.279004	1.310294	通用设备制造业
600843	2016-12-31	C35	63.90267	3.740941	104.22752	4.675224	2.559475	2.733417	2.559475	2.733417	专用设备制造业
600843	2017-12-31	C35	27.216266	1.888311	49.325243	2.356109	1.614725	1.71792	1.614725	1.71792	专用设备制造业
600843	2018-12-31	C35	22.989228	1.138136	45.78828	1.450119	1.155081	1.281957	1.155081	1.281957	专用设备制造业
600843	2019-12-31	C35	42.548128	1.314035	103.451299	1.625953	1.117913	1.226288	1.117913	1.226288	专用设备制造业
600843	2020-12-31	C35	31.016548	1.106268	10.596074	1.277403	0.960658	1.043014	0.960658	1.043014	专用设备制造业
600844	2016-12-31	C26		11.19306	127.062909	3.333883	2.071123	2.183794	2.465698	2.599834	化学原料及化学制品制造业
600844	2017-12-31	C26	16.803426	4.428578	15.452338	2.14711	1.685222	1.765439	1.685222	1.765439	化学原料及化学制品制造业
600844	2018-12-31	C26	370.407925	2.241235	8.676198	1.165025	1.071233	1.125	1.071233	1.125	化学原料及化学制品制造业
600844	2019-12-31	C26		4.092214	697.05692	2.233311	1.746505	1.839231	1.746505	1.839231	化学原料及化学制品制造业
600844	2020-12-31	C26		3.894236		2.346107	1.710048	1.806994	1.710048	1.806994	化学原料及化学制品制造业
600847	2016-12-31	C38		11.544651		6.066601	5.670848	5.835206	5.670848	5.835206	电气机械及器材制造业
600847	2017-12-31	C38	153.071915	5.231617		3.468242	2.989808	3.061555	2.989808	3.061555	电气机械及器材制造业
600847	2018-12-31	C38		3.037199	71.153256	2.586937	2.425786	2.488993	2.425786	2.488993	电气机械及器材制造业
600847	2019-12-31	C38	191.715028	3.095696	67.980237	2.4715	2.348305	2.408252	2.348305	2.408252	电气机械及器材制造业
600847	2020-12-31	C38	373.427004	2.558672	71.938649	2.161624	2.063638	2.114795	2.063638	2.114795	电气机械及器材制造业
600851	2017-12-31	C27	147.551125	12.958129	973.770512	3.282024	2.220266	2.229646	2.220266	2.229646	医药制造业
600851	2018-12-31	C27	53.693989	7.624609	150.925768	2.31073	1.644001	1.651181	1.644001	1.651181	医药制造业
600851	2019-12-31	C27	90.237261	8.729303		2.397133	1.620004	1.625466	1.620004	1.625466	医药制造业
600851	2020-12-31	C27	99.896554	10.508209	80.011246	2.237996	1.473602	1.477442	1.473602	1.477442	医药制造业
600854	2016-12-31	C38		20.614618		2.044191	1.859924	1.86416	1.859924	1.86416	电气机械及器材制造业
600854	2017-12-31	C38		3.540936	8.206069	1.567003	1.41933	1.4222	1.41933	1.4222	电气机械及器材制造业
600854	2018-12-31	C38	113.796068	2.739907		0.978941	0.982687	0.984839	0.982687	0.984839	电气机械及器材制造业
600854	2019-12-31	C38	77.8202	9.97965	33.536699	1.062912	1.055801	1.058216	1.055801	1.058216	电气机械及器材制造业
600854	2020-12-31	C38	46.712577	7.687407	59.114009	1.028753	1.024793	1.026941	1.024793	1.026941	电气机械及器材制造业
600855	2017-12-31	C35	185.462343	3.269779		5.094922	3.043801	3.077164	3.053106	3.086572	专用设备制造业
600855	2018-12-31	C35	28.394665	1.506372	419.629773	2.355915	1.692456	1.827506	1.738317	1.877027	专用设备制造业
600855	2019-12-31	C35	52.255883	2.084107	21.594655	2.848409	1.789769	1.920739	2.018314	2.166008	专用设备制造业
600855	2020-12-31	C35	58.980361	2.423569	20.520715	3.704941	1.827075	1.919368	2.063858	2.168111	专用设备制造业
600855	2021-12-31	C35	75.029437	2.812586		4.175525	2.054482	2.140708	2.358252	2.457226	专用设备制造业
600860	2016-12-31	C35		5.569578		5.097597	2.642621	2.884743	3.152752	3.441613	专用设备制造业
600860	2017-12-31	C35	125.256458	2.40893		2.830245	1.74311	1.883438	1.97389	2.132797	专用设备制造业
600860	2018-12-31	C35		1.681883	168.183112	2.185113	1.439675	1.552026	1.57622	1.699227	专用设备制造业
600860	2019-12-31	C35		2.117328	29.461598	3.613915	1.836346	1.984058	2.096081	2.264685	专用设备制造业
600860	2020-12-31	C35	17.79676	1.95195		2.120896	1.437061	1.54693	1.658306	1.78509	专用设备制造业
600860	2021-12-31	C35		8.078792		9.937987	4.637417	5.021743	6.478718	7.015641	专用设备制造业
600862	2016-12-31	C37	301.775518	7.062951	24.791492	5.976093	1.905731	2.023971	2.596478	2.757574	铁路、船舶、航空航天和其它运输设备制造业
600862	2017-12-31	C37	194.27654	5.342766	104.74316	4.621827	1.795652	1.924385	2.402447	2.574683	铁路、船舶、航空航天和其它运输设备制造业
600862	2018-12-31	C37	26.050995	3.546812		2.456181	1.516852	1.613479	1.516852	1.613479	铁路、船舶、航空航天和其它运输设备制造业
600862	2019-12-31	C37	32.80256	7.48591	19.555184	4.421221	2.706825	2.912737	2.706825	2.912737	铁路、船舶、航空航天和其它运输设备制造业
600862	2020-12-31	C37	117.654548	17.368825	324.853925	11.49227	6.751291	7.271398	6.751291	7.271398	铁路、船舶、航空航天和其它运输设备制造业
600862	2021-12-31	C37	101.616256	15.779768	157.355855	12.31196	7.490888	8.039852	7.490888	8.039852	铁路、船舶、航空航天和其它运输设备制造业
600866	2016-12-31	C14	187.992682	6.721192	110.989894	4.260858	2.743675	2.923213	3.04464	3.243872	食品制造业
600866	2017-12-31	C14		4.321604	74.127524	3.247666	2.418279	2.642293	2.418279	2.642293	食品制造业
600866	2018-12-31	C14	47.930924	2.358878	39.981955	2.118883	1.740386	1.895278	1.740386	1.895278	食品制造业
600866	2019-12-31	C14	21.940442	3.126158	15.392685	2.15831	1.7267	2.06545	1.83212	2.191553	食品制造业
600866	2020-12-31	C14	24.797923	3.303575	14.751665	2.209537	1.814703	2.134732	1.8335	2.156843	食品制造业
600866	2021-12-31	C14	43.312527	3.73385	23.939683	2.597128	2.146572	2.479527	2.146572	2.479527	食品制造业
600867	2016-12-31	C27	48.783964	15.282829	42.965811	7.903944	6.586012	6.766771	6.826247	7.0136	医药制造业
600867	2017-12-31	C27	46.627391	15.389617	40.753383	8.633005	8.002471	8.169968	8.287235	8.460692	医药制造业
